3668.72653174     5.82085e-18     
3674.25156789     1.86405e-17     
3679.77660403     1.48121e-17     
3685.30164018     -3.45879e-18    
3690.82667633     1.00701e-17     
3696.35171248     -6.40374e-18    
3701.87674862     9.58667e-18     
3707.40178477     -5.60704e-18    
3712.92682092     4.62781e-18     
3718.45185707     1.34004e-17     
3723.97689321     -4.50352e-18    
3729.50192936     4.03637e-18     
3735.02696551     -1.05259e-17    
3740.55200166     5.43489e-18     
3746.0770378      6.32761e-18     
3751.60207395     1.03492e-17     
3757.1271101      1.23342e-17     
3762.65214625     2.51204e-17     
3768.17718239     3.76066e-18     
3773.70221854     3.48771e-18     
3779.22725469     -9.88633e-18    
3784.75229083     4.74582e-18     
3790.27732698     2.59695e-17     
3795.80236313     7.43122e-18     
3801.32739928     8.1681e-18      
3806.85243542     1.35497e-17     
3812.37747157     8.60609e-18     
3817.90250772     4.01741e-18     
3823.42754387     2.19567e-17     
3828.95258001     7.89624e-18     
3834.47761616     7.26091e-18     
3840.00265231     2.43036e-18     
3845.52768846     1.58417e-17     
3851.0527246      1.58658e-17     
3856.57776075     1.4196e-17      
3862.1027969      2.359e-17       
3867.62783305     9.45917e-18     
3873.15286919     9.61313e-18     
3878.67790534     5.90692e-18     
3884.20294149     1.55609e-17     
3889.72797763     8.64019e-18     
3895.25301378     6.22671e-18     
3900.77804993     2.56701e-18     
3906.30308608     1.1356e-17      
3911.82812222     1.98812e-17     
3917.35315837     1.29582e-17     
3922.87819452     7.37708e-18     
3928.40323067     1.40396e-17     
3933.92826681     9.92004e-18     
3939.45330296     8.4178e-18      
3944.97833911     5.58042e-18     
3950.50337526     1.20202e-17     
3956.0284114      1.30528e-17     
3961.55344755     7.77339e-18     
3967.0784837      8.25373e-18     
3972.60351985     1.21807e-17     
3978.12855599     5.22948e-18     
3983.65359214     5.12387e-18     
3989.17862829     1.22293e-17     
3994.70366443     9.33307e-19     
4000.22870058     5.21727e-18     
4005.75373673     9.43205e-18     
4011.27877288     6.4451e-18      
4016.80380902     8.72886e-19     
4022.32884517     1.11138e-17     
4027.85388132     1.70026e-17     
4033.37891747     1.39874e-17     
4038.90395361     2.00922e-17     
4044.42898976     3.97724e-17     
4049.95402591     4.08853e-17     
4055.47906206     4.37077e-17     
4061.0040982      2.4849e-17      
4066.52913435     2.15715e-17     
4072.0541705      1.6401e-17      
4077.57920665     1.5325e-17      
4083.10424279     1.8986e-17      
4088.62927894     9.09009e-18     
4094.15431509     1.0208e-17      
4099.67935123     1.23699e-17     
4105.20438738     2.41351e-17     
4110.72942353     7.2212e-18      
4116.25445968     9.60906e-18     
4121.77949582     1.75358e-17     
4127.30453197     9.3318e-18      
4132.82956812     1.10199e-17     
4138.35460427     1.4036e-17      
4143.87964041     1.33687e-17     
4149.40467656     1.55596e-17     
4154.92971271     1.76436e-17     
4160.45474886     7.08848e-18     
4165.979785       5.54658e-18     
4171.50482115     1.63354e-17     
4177.0298573      2.3013e-17      
4182.55489345     1.94451e-17     
4188.07992959     9.97764e-18     
4193.60496574     2.0553e-17      
4199.13000189     1.91743e-17     
4204.65503803     1.9027e-17      
4210.18007418     1.34723e-17     
4215.70511033     2.1428e-17      
4221.23014648     1.76745e-17     
4226.75518262     1.68035e-17     
4232.28021877     1.87602e-17     
4237.80525492     1.55474e-17     
4243.33029107     1.7532e-17      
4248.85532721     1.95563e-17     
4254.38036336     1.09935e-17     
4259.90539951     1.58118e-17     
4265.43043566     9.27315e-18     
4270.9554718      7.57168e-18     
4276.48050795     1.1984e-17      
4282.0055441      1.29407e-17     
4287.53058025     1.54999e-17     
4293.05561639     1.57585e-17     
4298.58065254     1.84592e-17     
4304.10568869     1.31657e-17     
4309.63072483     1.58758e-17     
4315.15576098     1.68558e-17     
4320.68079713     1.58563e-17     
4326.20583328     1.63631e-17     
4331.73086942     1.5724e-17      
4337.25590557     2.11364e-17     
4342.78094172     1.96036e-17     
4348.30597787     2.51239e-17     
4353.83101401     1.98472e-17     
4359.35605016     1.69301e-17     
4364.88108631     2.2543e-17      
4370.40612246     1.86825e-17     
4375.9311586      1.52672e-17     
4381.45619475     1.5904e-17      
4386.9812309      1.2135e-17      
4392.50626705     2.6179e-17      
4398.03130319     2.11511e-17     
4403.55633934     3.34374e-17     
4409.08137549     2.94595e-17     
4414.60641163     2.19774e-17     
4420.13144778     2.11391e-17     
4425.65648393     2.05808e-17     
4431.18152008     2.26755e-17     
4436.70655622     2.49385e-17     
4442.23159237     1.61946e-17     
4447.75662852     1.40746e-17     
4453.28166467     2.07447e-17     
4458.80670081     1.8136e-17      
4464.33173696     1.74153e-17     
4469.85677311     2.17224e-17     
4475.38180926     1.71895e-17     
4480.9068454      2.74005e-17     
4486.43188155     1.80857e-17     
4491.9569177      2.2751e-17      
4497.48195385     1.80268e-17     
4503.00698999     2.27219e-17     
4508.53202614     1.60612e-17     
4514.05706229     2.22872e-17     
4519.58209843     2.3343e-17      
4525.10713458     2.21444e-17     
4530.63217073     2.19833e-17     
4536.15720688     1.91464e-17     
4541.68224302     1.98192e-17     
4547.20727917     2.30074e-17     
4552.73231532     2.31062e-17     
4558.25735147     2.24874e-17     
4563.78238761     1.96391e-17     
4569.30742376     2.11956e-17     
4574.83245991     1.90039e-17     
4580.35749606     1.03366e-17     
4585.8825322      2.29352e-17     
4591.40756835     2.48667e-17     
4596.9326045      1.68783e-17     
4602.45764064     1.88114e-17     
4607.98267679     3.01524e-17     
4613.50771294     1.74231e-17     
4619.03274909     1.72381e-17     
4624.55778523     2.15943e-17     
4630.08282138     2.26694e-17     
4635.60785753     2.3236e-17      
4641.13289368     1.69548e-17     
4646.65792982     1.93506e-17     
4652.18296597     2.10918e-17     
4657.70800212     2.37324e-17     
4663.23303827     2.32259e-17     
4668.75807441     2.10087e-17     
4674.28311056     2.49171e-17     
4679.80814671     2.27001e-17     
4685.33318286     2.57913e-17     
4690.858219       1.77446e-17     
4696.38325515     2.96528e-17     
4701.9082913      1.71383e-17     
4707.43332744     2.50578e-17     
4712.95836359     1.99319e-17     
4718.48339974     2.54465e-17     
4724.00843589     2.38531e-17     
4729.53347203     1.87823e-17     
4735.05850818     2.0704e-17      
4740.58354433     2.49507e-17     
4746.10858048     2.18115e-17     
4751.63361662     2.26561e-17     
4757.15865277     2.49497e-17     
4762.68368892     1.81126e-17     
4768.20872507     2.62997e-17     
4773.73376121     2.49265e-17     
4779.25879736     2.26968e-17     
4784.78383351     2.04085e-17     
4790.30886966     2.54112e-17     
4795.8339058      2.19877e-17     
4801.35894195     2.99087e-17     
4806.8839781      2.96124e-17     
4812.40901424     1.95159e-17     
4817.93405039     2.39669e-17     
4823.45908654     1.50604e-17     
4828.98412269     3.62421e-17     
4834.50915883     2.44658e-17     
4840.03419498     2.68513e-17     
4845.55923113     2.85244e-17     
4851.08426728     2.48652e-17     
4856.60930342     2.80043e-17     
4862.13433957     2.68002e-17     
4867.65937572     2.64526e-17     
4873.18441187     2.57054e-17     
4878.70944801     1.93429e-17     
4884.23448416     2.49916e-17     
4889.75952031     3.22189e-17     
4895.28455646     2.65132e-17     
4900.8095926      2.62457e-17     
4906.33462875     2.39414e-17     
4911.8596649      1.70321e-17     
4917.38470104     2.13686e-17     
